"","SiteID","CouncilSiteID","LawaSiteID","SWQuality","SWQAltitude","SWQLanduse","SWQFrequencyAll","SWQFrequencyLast5","Region","Agency","Lat","Long"
"894","Mangaohoi Stm at South Branch Maru Rd","37860","EW-00023","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.0509174723394","175.538158089752"
"895","Mangaokewa Stm at Lawrence Street Br","37891","EW-00024","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.3372177292096","175.169782228371"
"896","Tokaanu Stm at Off SH41 Turangi","42685","EW-00070","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.9896778228372","175.78981315851"
"897","Torepatutahi Stm at Vaile Rd Br","42773","EW-00071","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.487186909678","176.306519978245"
"898","Waerenga Stm at Taniwha Rd","42974","EW-00072","Yes","Lowland","Exotic","Monthly","Monthly","Waikato","WRC","-37.3838306179297","175.290465863315"
"899","Waiau River at E309 Rd Ford","42993","EW-00073","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-36.7938607100792","175.524390510656"
"900","Waihaha River at SH32","43010","EW-00074","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.7002032737525","175.682716302898"
"901","Waihou River at Okauia","43171","EW-00075","Yes","Lowland","Urban","Monthly","Monthly","Waikato","WRC","-37.7874458617256","175.839374136597"
"902","Waihou River at Whites Rd","43145","EW-00076","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.0192588201407","175.814088326377"
"903","Waikato River at Ohaaki Br","43334","EW-00082","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.5327953576151","176.303745860361"
"904","Waikato River at Ohakuri Tailrace Br","43336","EW-00083","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.406997966736","176.086134019175"
"905","Waikato River at Taupo Control Gates","43349","EW-00119","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.6810584711027","176.06993982251"
"906","Waikato River at Tuakau Br","43411","EW-00084","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.2960074716085","174.945178573855"
"907","Waikato River at Waipapa Tailrace","43361","EW-00085","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.285510362379","175.685227433566"
"908","Waikato River at Whakamaru Tailrace","43278","EW-00086","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.4187135947562","175.806337994402"
"909","Waikato River at Narrows Boat Ramp","43552","EW-00080","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.8396283916306","175.347742162208"
"910","Waikato River at Horotiu Br","43313","EW-00077","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.6977289352494","175.206777865847"
"911","Waikato River at Huntly-Tainui Br","43224","EW-00078","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.5662443743287","175.154277323428"
"912","Waikato River at Mercer Br","43401","EW-00079","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.281271741161","175.046703329257"
"913","Waingaro River (Pukemiro) at Ruakiwi Rd Off SH22","43768","EW-00087","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.7325943186377","174.968246198867"
"914","Waiohotu Stm at Waiohotu Rd (Off SH5)","43794","EW-00088","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.0037813714963","175.919258464045"
"915","Waiomou Stm at Matamata-Tauranga Rd","43809","EW-00089","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.853300774061","175.865479835301"
"916","Waiotapu Stm at Campbell Rd Br","43879","EW-00090","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.3805314788798","176.346174289548"
"917","Waiotapu Stm at Homestead Rd Br","43855","EW-00091","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.4550691435155","176.325650999376"
"918","Waipa River at Pirongia-Ngutunui Rd Br","43913","EW-00093","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.0057504966296","175.203853645951"
"919","Waipa River at SH3 Otorohanga","43915","EW-00094","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-38.1922361711938","175.208642332889"
"920","Waipa River at Mangaokewa Rd","43910","EW-00092","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.4523697766534","175.442766277182"
"921","Waipapa Stm (Mokai) at Tirohanga Rd Br","43992","EW-00095","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.4228487324215","175.959677040022"
"922","Waitahanui River at Blake Rd","44082","EW-00096","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.7981140981171","176.086242026119"
"923","Waitakaruru River (Hauraki Plains) at Coxhead Rd Br","44092","EW-00097","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.2724332763866","175.357903688482"
"924","Waitawhiriwhiri Stm at Edgecumbe Street","44178","EW-00098","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.7729705043792","175.270125304754"
"925","Waitekauri River at U/S Ohinemuri Conflu","44241","EW-00099","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.4167234480118","175.783202547386"
"926","Waitetuna River at Te Uku-Waingaro Rd","44285","EW-00100","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.8180906700705","174.975218123383"
"927","Waitoa River at Landsdowne Rd Br","44331","EW-00101","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.7653456084661","175.741164634185"
"928","Waitoa River at Mellon Rd Recorder","44334","EW-00102","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.5295583767832","175.629157415427"
"929","Waitomo Stm at SH31 Otorohanga","44391","EW-00104","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.1808463852947","175.192293108196"
"930","Waitomo Stm at Tumutumu Rd","44379","EW-00105","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-38.2601596511047","175.098779177931"
"931","Waiwawa River at SH25 Coroglen","44407","EW-00106","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-36.9239897954475","175.693228531"
"932","Whakapipi Stm at SH22 Br","44529","EW-00108","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.2574938127379","174.924951629489"
"933","Whakauru Stm at U/S  SH1 Br","44580","EW-00109","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.21446945527","175.871808732372"
"934","Whangamarino River at Island Block Rd","44617","EW-00110","Yes","Lowland","Exotic","Monthly","Monthly","Waikato","WRC","-37.3058356070678","175.088188775756"
"935","Whangamarino River at Jefferies Rd Br","44607","EW-00111","Yes","Lowland","Native","Monthly","Monthly","Waikato","WRC","-37.3355278371707","175.235770830708"
"936","Whangamata Stm (Kinloch) at Whangamata Rd","44668","EW-00112","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.6427545776433","175.927628796565"
"937","Whanganui Stm at Lakeside Lake Taupo T8","44674","EW-00113","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.7828631481345","175.731049439201"
"938","Whangape Stm at Rangiriri-Glen Murray Rd","44677","EW-00114","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.4446579822405","175.087826398824"
"939","Wharekawa River at SH25","44749","EW-00115","Yes","Lowland","Rural","Monthly","Monthly","Waikato","WRC","-37.1357467196371","175.842021846597"
"940","Whareroa Stm (Taupo) at Lakeside Lake Taupo T9","44791","EW-00116","Yes","Upland","Native","Monthly","Monthly","Waikato","WRC","-38.8592591914886","175.782701152047"
"941","Whirinaki Stm at Corbett Rd","44845","EW-00118","Yes","Upland","Rural","Monthly","Monthly","Waikato","WRC","-38.3030801759577","176.265152969159"
"942","AK2","Rangitopuni at Walkers","NRWQN-00001","Yes","Lowland","Rural","Monthly","Monthly","Auckland","NIWA","-36.74427864","174.6179148"
"943","AK1","Hoteo at Gubbs","NRWQN-00002","Yes","Lowland","Rural","Monthly","Monthly","Auckland","NIWA","-36.3852737099999","174.5169716"
"944","TK6","Waitaki at SH1 Br.","NRWQN-00003","Yes","Lowland","Rural","Monthly","Monthly","Canterbury","NIWA","-44.9271074599999","171.1003385"
"945","TK5","Hakatakamea above MH Br.","NRWQN-00004","Yes","Upland","Rural","Monthly","Monthly","Canterbury","NIWA","-44.72479923","170.4905505"
"946","TK4","Waitaki at Kurow","NRWQN-00005","Yes","Upland","Rural","Monthly","Monthly","Canterbury","NIWA","-44.70053634","170.4511796"
"947","TK1","Opihi at GRASSY BANKS","NRWQN-00006","Yes","Lowland","Rural","Monthly","Monthly","Canterbury","NIWA","-44.26803132","171.3241322"
"948","TK2","Opihi at Rockwood","NRWQN-00007","Yes","Upland","Rural","Monthly","Monthly","Canterbury","NIWA","-44.16825455","170.9416886"
"949","TK3","Opuha at Skipton Br.","NRWQN-00008","Yes","Upland","Rural","Monthly","Monthly","Canterbury","NIWA","-44.07889345","170.9797196"
"950","CH1","Hurunui at Mandamus","NRWQN-00009","Yes","Upland","Forest","Monthly","Monthly","Canterbury","NIWA","-42.7903885599999","172.5415535"
"951","GS1","Waipoa at Kanakanaia","NRWQN-00010","Yes","Lowland","Rural","Monthly","Monthly","Gisborne","NIWA","-38.4685490399999","177.8818199"
"952","GS2","Waikohu at No. 1 Br.","NRWQN-00011","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","-38.41500176","177.5616815"
"953","GS3","Motu at Waitangirua","NRWQN-00012","Yes","Upland","Rural","Monthly","Monthly","BayOfPlenty","NIWA","-38.1997332299999","177.621011"
"954","HV1","Makaroro at Burnt Br.","NRWQN-00013","Yes","Upland","Forest","Monthly","Monthly","Hawkes Bay","NIWA","-39.81786418","176.3040086"
"955","HV3","Ngaruroro at Chesterhope","NRWQN-00014","Yes","Lowland","Rural","Monthly","Monthly","Hawkes Bay","NIWA","-39.5964216099999","176.872472"
"956","HV4","Ngaruroro at Kuripapango","NRWQN-00015","Yes","Upland","Forest","Monthly","Monthly","Hawkes Bay","NIWA","-39.37991821","176.3306411"
"957","HV6","Mohaka at Glenfalls","NRWQN-00016","Yes","Upland","Forest","Monthly","Monthly","Hawkes Bay","NIWA","-39.17774762","176.6348188"
"958","HV5","Mohaka at Raupunga","NRWQN-00017","Yes","Lowland","Forest","Monthly","Monthly","Hawkes Bay","NIWA","-39.07355374","177.1290903"
"959","WA6","Rangitikei at Kakariki","NRWQN-00018","Yes","Lowland","Rural","Monthly","Monthly","Horizons","NIWA","-40.12503747","175.4443694"
"960","WA4","Whanganui at Paetawa","NRWQN-00019","Yes","Lowland","Rural","Monthly","Monthly","Horizons","NIWA","-39.78687733","175.1425512"
"961","NN4","Wairau at Tuamarina","NRWQN-00020","Yes","Lowland","Forest","Monthly","Monthly","Marlborough","NIWA","-41.43874899","173.9526757"
"962","WH3","Mangakahia at Titoki Br.","NRWQN-00021","Yes","Lowland","Rural","Monthly","Monthly","Northland","NIWA","-35.73233179","174.0527026"
"963","WH4","Wairu at Purua","NRWQN-00022","Yes","Lowland","Rural","Monthly","Monthly","Northland","NIWA","-35.65192384","174.1507805"
"964","WH2","Waitangi at Wakelins","NRWQN-00023","Yes","Lowland","Rural","Monthly","Monthly","Northland","NIWA","-35.2763419999999","174.0475414"
"965","WH1","Waipapa at Forest Ranger","NRWQN-00024","Yes","Lowland","Forest","Monthly","Monthly","Northland","NIWA","-35.2733910699999","173.6881075"
"966","DN4","Clutha at Balclutha","NRWQN-00025","Yes","Lowland","Rural","Monthly","Monthly","Otago","NIWA","-46.2372776","169.7479876"
"967","DN3","Taieri at Outram","NRWQN-00026","Yes","Lowland","Rural","Monthly","Monthly","Otago","NIWA","-45.84642832","170.2439385"
"968","AX4","Clutha at Millers Flat","NRWQN-00027","Yes","Lowland","Rural","Monthly","Monthly","Otago","NIWA","-45.66474967","169.4100638"
"969","DN2","Sutton at SH87","NRWQN-00028","Yes","Upland","Rural","Monthly","Monthly","Otago","NIWA","-45.5961992","170.0941372"
"970","DN1","Taieri at Tiroiti","NRWQN-00029","Yes","Upland","Rural","Monthly","Monthly","Otago","NIWA","-45.2565378599999","170.2728455"
"971","AX2","Kawarau at Chards","NRWQN-00030","Yes","Upland","Rural","Monthly","Monthly","Otago","NIWA","-45.00636393","168.8687454"
"972","AX3","Shotover at Bowens Peak","NRWQN-00031","Yes","Upland","Rural","Monthly","Monthly","Otago","NIWA","-44.98997365","168.714982"
"973","AX1","Clutha at Luggate Br.","NRWQN-00032","Yes","Upland","Rural","Monthly","Monthly","Otago","NIWA","-44.73111627","169.2811963"
"974","DN10","Monowai below Gates","NRWQN-00034","Yes","Upland","Forest","Monthly","Monthly","Southland","NIWA","-45.80502966","167.5342637"
"975","WA2","Manganui at SH3","NRWQN-00035","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","-39.2811721099999","174.2617954"
"976","WA1","Waitara at Bertrand Rd","NRWQN-00036","Yes","Lowland","Rural","Monthly","Monthly","Taranaki","NIWA","-39.0479013299999","174.2551041"
"977","NN5","Buller at Longford","NRWQN-00037","Yes","Upland","Forest","Monthly","Monthly","Tasman","NIWA","-41.76508846","172.3867622"
"978","TU2","Tongariro at Turangi","NRWQN-00038","Yes","Upland","Forest","Monthly","Monthly","Waikato","NIWA","-38.9945095","175.8131152"
"979","RO6","Waikato at Reids Farm","NRWQN-00039","Yes","Upland","Forest","Monthly","Monthly","Waikato","NIWA","-38.67574767","176.0773717"
"980","HM1","Waipa at Otewa","NRWQN-00040","Yes","Lowland","Rural","Monthly","Monthly","Waikato","NIWA","-38.26870549","175.3482809"
"981","HM2","Waipa at Whatawhata","NRWQN-00041","Yes","Lowland","Rural","Monthly","Monthly","Waikato","NIWA","-37.79855934","175.1518663"
"982","HM3","Waikato at Hamilton Traffic Br.","NRWQN-00042","Yes","Lowland","Rural","Monthly","Monthly","Waikato","NIWA","-37.79219957","175.2891096"
"983","HM5","Waihou at Te Aroha","NRWQN-00043","Yes","Lowland","Rural","Monthly","Monthly","Waikato","NIWA","-37.5466256399999","175.7067882"
"984","HM4","Waikato at Rangiriri","NRWQN-00044","Yes","Lowland","Rural","Monthly","Monthly","Waikato","NIWA","-37.43209689","175.131536"
"985","HM6","Ohinemuri at Karangahake","NRWQN-00045","Yes","Lowland","Rural","Monthly","Monthly","Waikato","NIWA","-37.41479356","175.7153067"
"986","AK2","Ruamahanga @ Waihenga","NRWQN-00046","Yes","Lowland","Rural","Monthly","Monthly","Wellington","NIWA","-41.19737779","175.4400842"
"987","AK1","Hutt at Kaitoke","NRWQN-00047","Yes","Upland","Forest","Monthly","Monthly","Wellington","NIWA","-41.05085785","175.1915889"
"988","TK6","Ruamahanga at Wardells","NRWQN-00048","Yes","Lowland","Rural","Monthly","Monthly","Wellington","NIWA","-41.0029423199999","175.6715771"
"989","TK5","Ruramahanga at SH2","NRWQN-00049","Yes","Upland","Forest","Monthly","Monthly","Wellington","NIWA","-40.76212128","175.6050745"
"990","TK4","Haast at Roaring Billy","NRWQN-00050","Yes","Lowland","Forest","Monthly","Monthly","West Coast","NIWA","-43.94246432","169.297935"
"991","TK1","Grey at Dobson","NRWQN-00051","Yes","Lowland","Forest","Monthly","Monthly","West Coast","NIWA","-42.4535168699999","171.2979004"
"992","TK2","Grey at Waipuna","NRWQN-00052","Yes","Upland","Forest","Monthly","Monthly","West Coast","NIWA","-42.35445855","171.7861605"
"993","TK3","Buller at Te Kuha","NRWQN-00053","Yes","Lowland","Forest","Monthly","Monthly","West Coast","NIWA","-41.83490199","171.699854"
"994","CH1","Waimakariri above old HW Br.","NRWQN-00054","Yes","Lowland","Rural","Monthly","Monthly","Canterbury","NIWA","-43.41504012","172.6454812"
"995","GS1","Waimakariri at Gorge","NRWQN-00055","Yes","Upland","Rural","Monthly","Monthly","Canterbury","NIWA","-43.3600226099999","172.0501545"
"996","GS2","Motueka at Gorge","NRWQN-00056","Yes","Upland","Forest","Monthly","Monthly","Tasman","NIWA","-41.63305809","172.9135448"
"997","GS3","Motueka at Woodstock","NRWQN-00057","Yes","Lowland","Forest","Monthly","Monthly","Tasman","NIWA","-41.25789785","172.8225082"
"998","HV1","Wairau at Dip Flat","NRWQN-00058","Yes","Upland","Forest","Monthly","Monthly","Marlborough","NIWA","-41.89280898","172.9217541"
"999","HV3","Hurunui River at SH1 Bridge","NRWQN-00059","Yes","Lowland","Rural","Monthly","Monthly","Canterbury","NIWA","-42.89646565","173.0953885"
